task_id,completion_time,actual_start_date,actual_completion_date
588,3.213888,2025-03-05 19:49:56.540703,2025-03-30 19:49:56.540703
589,2.039061,2025-03-07 19:49:56.540703,
590,0.798522,2025-01-13 19:49:56.540703,2025-02-03 19:49:56.540703
591,4.97616,2025-02-23 19:49:56.540703,
593,2.611515,2025-02-24 19:49:56.540703,2025-03-15 19:49:56.540703
596,2.216145,2025-01-25 19:49:56.540703,
597,3.116023,2025-03-01 19:49:56.540703,2025-03-22 19:49:56.540703
598,3.567078,2025-02-24 19:49:56.540703,2025-03-10 19:49:56.540703
600,1.180786,2025-01-22 19:49:56.540703,2025-02-11 19:49:56.540703
601,0.706249,2025-02-02 19:49:56.540703,2025-02-01 19:49:56.540703
602,3.606543,2025-03-04 19:49:56.540703,
603,5.084141,2025-02-25 19:49:56.540703,
604,4.166723,2025-02-10 19:49:56.540703,2025-02-21 19:49:56.540703
605,3.013993,2025-02-17 19:49:56.540703,2025-02-24 19:49:56.540703
606,4.5477,2025-02-08 19:49:56.540703,2025-02-17 19:49:56.540703
607,4.216061,2025-01-13 19:49:56.540703,2025-02-10 19:49:56.540703
608,1.571421,2025-01-18 19:49:56.540703,2025-02-01 19:49:56.540703
609,1.880162,2025-02-03 19:49:56.540703,2025-02-19 19:49:56.540703
611,1.0205,2025-02-26 19:49:56.540703,
612,3.569294,2025-02-07 19:49:56.540703,2025-02-12 19:49:56.540703
613,1.218733,2025-02-25 19:49:56.540703,2025-03-09 19:49:56.540703
616,1.294615,2025-01-12 19:49:56.540703,
618,1.218076,2025-03-06 19:49:56.540703,
619,4.257093,2025-02-04 19:49:56.540703,
623,4.065568,2025-01-30 19:49:56.540703,2025-02-26 19:49:56.540703
624,2.635998,2025-01-31 19:49:56.540703,2025-02-07 19:49:56.540703
625,4.29458,2025-03-01 19:49:56.540703,
628,3.032482,2025-01-17 19:49:56.540703,
629,1.793143,2025-02-26 19:49:56.540703,2025-03-23 19:49:56.540703
631,3.071253,2025-02-25 19:49:56.540703,
634,2.491462,2025-02-21 19:49:56.540703,
636,0.691744,2025-01-20 19:49:56.540703,
638,1.967349,2025-01-18 19:49:56.540703,
640,1.657847,2025-03-02 19:49:56.540703,2025-03-07 19:49:56.540703
641,1.000004,2025-02-16 19:49:56.540703,2025-02-17 19:49:56.540703
642,2.005514,2025-01-16 19:49:56.540703,2025-01-20 19:49:56.540703
643,0.981725,2025-01-30 19:49:56.540703,2025-02-22 19:49:56.540703
644,3.167106,2025-01-20 19:49:56.540703,2025-02-08 19:49:56.540703
645,1.907773,2025-02-15 19:49:56.540703,2025-02-23 19:49:56.540703
647,2.439029,2025-02-19 19:49:56.540703,
648,3.023775,2025-01-30 19:49:56.540703,2025-02-05 19:49:56.540703
649,1.75868,2025-01-26 19:49:56.540703,2025-02-18 19:49:56.540703
650,4.212269,2025-03-07 19:49:56.540703,
651,2.576962,2025-02-02 19:49:56.540703,2025-03-01 19:49:56.540703
652,3.738701,2025-01-15 19:49:56.540703,2025-02-03 19:49:56.540703
653,1.86182,2025-01-22 19:49:56.540703,
654,5.033045,2025-01-31 19:49:56.540703,
655,2.882908,2025-01-24 19:49:56.540703,2025-02-11 19:49:56.540703
658,3.773731,2025-01-27 19:49:56.540703,
660,6.057059,2025-01-23 19:49:56.540703,
661,5.183746,2025-02-28 19:49:56.540703,
663,2.337309,2025-02-03 19:49:56.540703,2025-02-17 19:49:56.540703
664,3.886554,2025-02-19 19:49:56.540703,2025-02-25 19:49:56.540703
665,1.150842,2025-01-11 19:49:56.540703,
666,2.771091,2025-02-14 19:49:56.540703,2025-02-17 19:49:56.540703
668,1.379118,2025-02-17 19:49:56.540703,2025-03-07 19:49:56.540703
669,2.731016,2025-02-26 19:49:56.540703,2025-03-07 19:49:56.540703
671,1.936206,2025-02-18 19:49:56.540703,
672,4.960549,2025-01-08 19:49:56.540703,2025-01-10 19:49:56.540703
673,1.280111,2025-02-12 19:49:56.540703,
674,0.786687,2025-02-09 19:49:56.540703,
675,3.953491,2025-02-16 19:49:56.540703,
676,4.2131,2025-02-02 19:49:56.540703,2025-02-22 19:49:56.540703
677,3.469317,2025-02-04 19:49:56.540703,
678,0.862276,2025-03-06 19:49:56.540703,2025-04-01 19:49:56.540703
679,1.311281,2025-02-21 19:49:56.540703,2025-03-18 19:49:56.540703
680,2.446906,2025-02-02 19:49:56.540703,
681,5.435919,2025-03-04 19:49:56.540703,2025-03-11 19:49:56.540703
682,1.223698,2025-02-27 19:49:56.540703,2025-03-11 19:49:56.540703
683,0.849658,2025-02-26 19:49:56.540703,
686,0.638632,2025-01-25 19:49:56.540703,
687,1.708232,2025-02-13 19:49:56.540703,2025-02-25 19:49:56.540703
688,1.990302,2025-03-03 19:49:56.540703,2025-03-13 19:49:56.540703
690,1.917712,2025-02-18 19:49:56.540703,2025-02-22 19:49:56.540703
692,2.974227,2025-01-16 19:49:56.540703,
693,4.060523,2025-01-18 19:49:56.540703,
694,3.415205,2025-01-11 19:49:56.540703,
695,3.859422,2025-01-07 19:49:56.540703,2025-01-12 19:49:56.540703
696,1.916281,2025-02-21 19:49:56.540703,2025-03-20 19:49:56.540703
697,2.723413,2025-01-10 19:49:56.540703,
698,1.305391,2025-01-13 19:49:56.540703,2025-02-03 19:49:56.540703
700,2.460775,2025-03-03 19:49:56.540703,2025-03-19 19:49:56.540703
702,2.898127,2025-02-24 19:49:56.540703,2025-03-22 19:49:56.540703
703,1.873013,2025-01-09 19:49:56.540703,2025-01-29 19:49:56.540703
705,2.429723,2025-02-20 19:49:56.540703,2025-02-21 19:49:56.540703
706,4.430942,2025-02-01 19:49:56.540703,
707,3.693706,2025-02-19 19:49:56.540703,
708,2.711715,2025-02-14 19:49:56.540703,
709,0.703632,2025-01-21 19:49:56.540703,2025-02-06 19:49:56.540703
711,1.117362,2025-02-19 19:49:56.540703,2025-03-01 19:49:56.540703
712,1.474329,2025-01-16 19:49:56.540703,
713,4.288181,2025-01-28 19:49:56.540703,2025-02-18 19:49:56.540703
714,3.180767,2025-01-24 19:49:56.540703,
715,1.191312,2025-02-26 19:49:56.540703,
716,3.825936,2025-01-16 19:49:56.540703,
717,1.228182,2025-02-23 19:49:56.540703,
718,2.327067,2025-02-12 19:49:56.540703,2025-03-10 19:49:56.540703
720,2.69088,2025-02-19 19:49:56.540703,2025-03-02 19:49:56.540703
724,4.731391,2025-02-17 19:49:56.540703,
725,3.510876,2025-01-14 19:49:56.540703,
727,3.020178,2025-01-31 19:49:56.540703,
728,1.624344,2025-03-06 19:49:56.540703,2025-03-15 19:49:56.540703
730,3.779932,2025-01-08 19:49:56.540703,2025-01-28 19:49:56.540703
731,2.241049,2025-01-24 19:49:56.540703,
732,4.422767,2025-02-08 19:49:56.540703,
733,2.105076,2025-02-11 19:49:56.540703,
735,1.45081,2025-01-30 19:49:56.540703,2025-02-15 19:49:56.540703
736,1.75852,2025-02-08 19:49:56.540703,2025-02-10 19:49:56.540703
737,4.315172,2025-02-15 19:49:56.540703,
738,2.440747,2025-01-25 19:49:56.540703,
739,2.181292,2025-02-28 19:49:56.540703,2025-03-06 19:49:56.540703
741,1.617303,2025-03-06 19:49:56.540703,2025-03-21 19:49:56.540703
743,1.310757,2025-03-05 19:49:56.540703,
744,5.263654,2025-01-09 19:49:56.540703,2025-01-19 19:49:56.540703
745,4.330143,2025-01-14 19:49:56.540703,2025-01-26 19:49:56.540703
747,1.227439,2025-01-30 19:49:56.540703,2025-02-17 19:49:56.540703
748,2.052172,2025-01-11 19:49:56.540703,
752,5.569246,2025-02-09 19:49:56.540703,2025-02-08 19:49:56.540703
754,0.5,2025-02-12 19:49:56.540703,2025-03-02 19:49:56.540703
756,2.65737,2025-02-17 19:49:56.540703,
758,1.665092,2025-02-13 19:49:56.540703,
759,4.707779,2025-01-08 19:49:56.540703,
760,4.202936,2025-01-18 19:49:56.540703,
761,4.078839,2025-02-25 19:49:56.540703,2025-03-25 19:49:56.540703
762,3.457124,2025-02-25 19:49:56.540703,2025-03-15 19:49:56.540703
763,0.890723,2025-01-26 19:49:56.540703,
764,2.914886,2025-03-04 19:49:56.540703,
765,1.176207,2025-01-20 19:49:56.540703,
766,4.635058,2025-01-19 19:49:56.540703,2025-01-18 19:49:56.540703
769,1.00091,2025-02-25 19:49:56.540703,2025-03-02 19:49:56.540703
770,5.180408,2025-01-27 19:49:56.540703,2025-02-22 19:49:56.540703
772,4.513184,2025-02-09 19:49:56.540703,
773,4.07117,2025-01-16 19:49:56.540703,2025-02-01 19:49:56.540703
775,3.735456,2025-01-14 19:49:56.540703,2025-02-03 19:49:56.540703
777,0.952316,2025-01-08 19:49:56.540703,2025-01-27 19:49:56.540703
778,1.17059,2025-01-30 19:49:56.540703,2025-02-17 19:49:56.540703
779,1.631276,2025-01-23 19:49:56.540703,2025-02-14 19:49:56.540703
780,1.535085,2025-01-07 19:49:56.540703,2025-01-14 19:49:56.540703
781,2.091597,2025-01-30 19:49:56.540703,2025-02-22 19:49:56.540703
783,2.712802,2025-02-04 19:49:56.540703,
784,1.618063,2025-01-21 19:49:56.540703,
785,1.620786,2025-02-19 19:49:56.540703,
787,1.354744,2025-02-24 19:49:56.540703,
788,2.211344,2025-01-12 19:49:56.540703,2025-01-15 19:49:56.540703
789,4.217403,2025-02-09 19:49:56.540703,2025-03-01 19:49:56.540703
790,0.97978,2025-01-29 19:49:56.540703,
792,2.792453,2025-02-23 19:49:56.540703,2025-03-08 19:49:56.540703
795,1.956496,2025-01-11 19:49:56.540703,2025-02-04 19:49:56.540703
796,3.164331,2025-02-02 19:49:56.540703,2025-02-14 19:49:56.540703
797,4.5716,2025-03-02 19:49:56.540703,2025-03-14 19:49:56.540703
798,3.856717,2025-01-08 19:49:56.540703,2025-02-02 19:49:56.540703
799,0.941509,2025-02-15 19:49:56.540703,2025-03-10 19:49:56.540703
800,3.424273,2025-01-25 19:49:56.540703,2025-02-12 19:49:56.540703
801,3.330286,2025-02-03 19:49:56.540703,2025-01-31 19:49:56.540703
803,5.757948,2025-01-08 19:49:56.540703,2025-01-17 19:49:56.540703
804,3.522177,2025-03-06 19:49:56.540703,2025-03-27 19:49:56.540703
807,0.834714,2025-01-15 19:49:56.540703,
808,2.936572,2025-02-06 19:49:56.540703,
810,1.706487,2025-02-03 19:49:56.540703,2025-02-16 19:49:56.540703
811,3.869869,2025-03-07 19:49:56.540703,2025-03-17 19:49:56.540703
812,4.266237,2025-02-19 19:49:56.540703,2025-02-19 19:49:56.540703
816,4.071188,2025-01-11 19:49:56.540703,
818,1.36393,2025-02-19 19:49:56.540703,
819,0.767441,2025-01-27 19:49:56.540703,2025-02-18 19:49:56.540703
821,1.781881,2025-02-20 19:49:56.540703,2025-03-13 19:49:56.540703
822,3.379665,2025-02-02 19:49:56.540703,
823,3.571204,2025-02-10 19:49:56.540703,
825,4.733333,2025-01-14 19:49:56.540703,2025-01-25 19:49:56.540703
826,4.42078,2025-02-24 19:49:56.540703,2025-03-16 19:49:56.540703
827,2.149482,2025-02-11 19:49:56.540703,2025-02-11 19:49:56.540703
829,0.875347,2025-01-15 19:49:56.540703,2025-01-30 19:49:56.540703
830,1.756857,2025-01-18 19:49:56.540703,
831,3.179376,2025-02-01 19:49:56.540703,2025-02-21 19:49:56.540703
833,1.5083,2025-01-30 19:49:56.540703,2025-02-21 19:49:56.540703
834,3.432582,2025-01-19 19:49:56.540703,2025-01-21 19:49:56.540703
838,2.662521,2025-01-27 19:49:56.540703,
839,5.189793,2025-02-15 19:49:56.540703,2025-03-02 19:49:56.540703
841,1.810472,2025-02-19 19:49:56.540703,2025-03-03 19:49:56.540703
842,2.690972,2025-02-21 19:49:56.540703,2025-03-11 19:49:56.540703
843,2.954289,2025-02-01 19:49:56.540703,2025-02-25 19:49:56.540703
844,1.970551,2025-02-10 19:49:56.540703,
845,5.237539,2025-01-17 19:49:56.540703,2025-02-01 19:49:56.540703
846,0.627667,2025-01-23 19:49:56.540703,2025-02-13 19:49:56.540703
847,4.229376,2025-02-01 19:49:56.540703,
850,2.707006,2025-02-22 19:49:56.540703,
851,1.236238,2025-01-08 19:49:56.540703,2025-01-21 19:49:56.540703
852,1.358735,2025-02-04 19:49:56.540703,2025-02-16 19:49:56.540703
853,1.44015,2025-01-24 19:49:56.540703,
855,3.07682,2025-02-01 19:49:56.540703,
856,3.917582,2025-02-07 19:49:56.540703,
857,1.465391,2025-03-03 19:49:56.540703,2025-03-08 19:49:56.540703
859,2.85405,2025-02-27 19:49:56.540703,
860,4.074099,2025-03-05 19:49:56.540703,2025-03-13 19:49:56.540703
861,3.340497,2025-02-19 19:49:56.540703,2025-02-26 19:49:56.540703
864,3.49462,2025-01-08 19:49:56.540703,
865,1.168801,2025-01-20 19:49:56.540703,2025-02-09 19:49:56.540703
866,0.761622,2025-02-11 19:49:56.540703,
867,2.703839,2025-01-12 19:49:56.540703,2025-01-21 19:49:56.540703
868,4.064178,2025-02-01 19:49:56.540703,2025-02-10 19:49:56.540703
869,4.592444,2025-02-19 19:49:56.540703,2025-02-18 19:49:56.540703
870,0.791948,2025-02-20 19:49:56.540703,2025-03-07 19:49:56.540703
871,1.705173,2025-03-02 19:49:56.540703,
872,0.5,2025-02-24 19:49:56.540703,2025-03-20 19:49:56.540703
873,4.39571,2025-02-09 19:49:56.540703,2025-03-05 19:49:56.540703
875,1.582102,2025-01-31 19:49:56.540703,2025-02-24 19:49:56.540703
876,4.782614,2025-02-22 19:49:56.540703,2025-02-28 19:49:56.540703
878,1.996313,2025-01-12 19:49:56.540703,2025-01-28 19:49:56.540703
879,0.652593,2025-02-14 19:49:56.540703,2025-03-01 19:49:56.540703
880,5.627955,2025-02-13 19:49:56.540703,2025-02-11 19:49:56.540703
881,1.171566,2025-01-15 19:49:56.540703,2025-02-01 19:49:56.540703
882,2.723498,2025-01-15 19:49:56.540703,
884,0.783057,2025-01-09 19:49:56.540703,2025-01-09 19:49:56.540703
885,1.234201,2025-02-05 19:49:56.540703,
886,1.827204,2025-02-01 19:49:56.540703,2025-02-22 19:49:56.540703
887,2.543022,2025-03-06 19:49:56.540703,
888,1.771148,2025-02-19 19:49:56.540703,2025-03-03 19:49:56.540703
889,1.769721,2025-02-15 19:49:56.540703,2025-02-18 19:49:56.540703
890,4.159869,2025-02-25 19:49:56.540703,
892,2.403751,2025-01-17 19:49:56.540703,2025-01-26 19:49:56.540703
893,3.751808,2025-01-18 19:49:56.540703,
894,4.412499,2025-02-06 19:49:56.540703,
895,2.686425,2025-01-07 19:49:56.540703,2025-01-17 19:49:56.540703
896,4.301757,2025-01-30 19:49:56.540703,2025-02-17 19:49:56.540703
897,3.023524,2025-01-26 19:49:56.540703,2025-02-10 19:49:56.540703
898,3.32291,2025-02-27 19:49:56.540703,
900,5.025716,2025-01-31 19:49:56.540703,
902,1.003052,2025-01-28 19:49:56.540703,2025-02-17 19:49:56.540703
903,2.068161,2025-02-22 19:49:56.540703,
904,3.475639,2025-01-31 19:49:56.540703,2025-02-10 19:49:56.540703
907,0.742019,2025-01-27 19:49:56.540703,
908,1.587452,2025-02-19 19:49:56.540703,
909,2.510245,2025-01-23 19:49:56.540703,2025-02-09 19:49:56.540703
910,3.574528,2025-02-09 19:49:56.540703,2025-02-27 19:49:56.540703
911,0.506241,2025-02-01 19:49:56.540703,2025-02-15 19:49:56.540703
912,3.380503,2025-01-27 19:49:56.540703,
913,3.748394,2025-03-02 19:49:56.540703,
915,4.808441,2025-02-04 19:49:56.540703,2025-02-13 19:49:56.540703
917,1.849632,2025-02-07 19:49:56.540703,
918,1.060236,2025-03-05 19:49:56.540703,2025-03-31 19:49:56.540703
919,2.260534,2025-02-16 19:49:56.540703,
921,1.025034,2025-01-20 19:49:56.540703,2025-02-06 19:49:56.540703
922,3.447545,2025-01-25 19:49:56.540703,2025-02-18 19:49:56.540703
923,1.205991,2025-02-16 19:49:56.540703,
924,1.694446,2025-02-05 19:49:56.540703,
926,3.80857,2025-01-29 19:49:56.540703,2025-02-14 19:49:56.540703
927,3.831219,2025-01-15 19:49:56.540703,
928,3.572039,2025-02-11 19:49:56.540703,
929,0.803036,2025-01-14 19:49:56.540703,2025-01-15 19:49:56.540703
931,3.516449,2025-01-18 19:49:56.540703,2025-01-24 19:49:56.540703
932,2.310069,2025-02-13 19:49:56.540703,2025-02-28 19:49:56.540703
934,2.746911,2025-02-19 19:49:56.540703,
935,2.173023,2025-02-21 19:49:56.540703,
936,2.496423,2025-01-13 19:49:56.540703,
938,1.35539,2025-01-29 19:49:56.540703,
939,3.888985,2025-03-04 19:49:56.540703,
940,1.158404,2025-03-01 19:49:56.540703,2025-03-19 19:49:56.540703
941,3.004312,2025-01-31 19:49:56.540703,2025-02-15 19:49:56.540703
943,1.814469,2025-01-30 19:49:56.540703,2025-02-15 19:49:56.540703
944,3.077998,2025-02-14 19:49:56.540703,2025-02-24 19:49:56.540703
946,2.065848,2025-03-02 19:49:56.540703,2025-03-05 19:49:56.540703
947,2.323025,2025-02-05 19:49:56.540703,
949,1.944333,2025-01-12 19:49:56.540703,2025-02-10 19:49:56.540703
950,3.82808,2025-01-28 19:49:56.540703,
953,0.673927,2025-03-02 19:49:56.540703,2025-03-12 19:49:56.540703
954,0.783292,2025-02-05 19:49:56.540703,2025-02-16 19:49:56.540703
955,4.443933,2025-01-09 19:49:56.540703,
957,1.467178,2025-01-08 19:49:56.540703,
958,3.841581,2025-03-02 19:49:56.540703,2025-03-10 19:49:56.540703
959,0.559543,2025-01-09 19:49:56.540703,2025-01-26 19:49:56.540703
960,1.519269,2025-02-20 19:49:56.540703,
961,2.249969,2025-01-14 19:49:56.540703,2025-02-07 19:49:56.540703
962,5.338651,2025-03-07 19:49:56.540703,
963,3.594869,2025-02-11 19:49:56.540703,2025-02-26 19:49:56.540703
966,2.24816,2025-01-08 19:49:56.540703,2025-02-05 19:49:56.540703
969,3.238873,2025-02-23 19:49:56.540703,2025-02-28 19:49:56.540703
970,5.465625,2025-02-26 19:49:56.540703,2025-03-17 19:49:56.540703
971,4.827243,2025-01-17 19:49:56.540703,2025-02-01 19:49:56.540703
972,2.468103,2025-02-10 19:49:56.540703,2025-02-20 19:49:56.540703
973,3.659555,2025-01-12 19:49:56.540703,
974,1.441729,2025-01-12 19:49:56.540703,2025-02-06 19:49:56.540703
975,3.601594,2025-01-15 19:49:56.540703,
976,3.876195,2025-01-27 19:49:56.540703,
977,3.246115,2025-02-14 19:49:56.540703,
979,4.290292,2025-03-02 19:49:56.540703,
981,0.967698,2025-01-10 19:49:56.540703,2025-01-15 19:49:56.540703
983,1.226438,2025-02-27 19:49:56.540703,2025-03-16 19:49:56.540703
984,2.428805,2025-01-22 19:49:56.540703,
986,4.614547,2025-01-26 19:49:56.540703,2025-01-30 19:49:56.540703
987,3.532201,2025-02-22 19:49:56.540703,2025-02-22 19:49:56.540703
988,3.745949,2025-02-18 19:49:56.540703,2025-03-04 19:49:56.540703
990,5.228124,2025-02-17 19:49:56.540703,
992,2.274604,2025-01-12 19:49:56.540703,2025-01-29 19:49:56.540703
993,3.502404,2025-03-02 19:49:56.540703,
1000,1.769476,2025-01-30 19:49:56.540703,2025-02-27 19:49:56.540703
1001,2.481444,2025-02-26 19:49:56.540703,
1002,0.599711,2025-02-13 19:49:56.540703,
1003,2.507776,2025-02-10 19:49:56.540703,2025-02-25 19:49:56.540703
1005,1.254234,2025-01-12 19:49:56.540703,
1006,0.583224,2025-02-16 19:49:56.540703,2025-02-19 19:49:56.540703
1007,3.02146,2025-02-20 19:49:56.540703,
1008,4.011414,2025-02-01 19:49:56.540703,2025-02-24 19:49:56.540703
1009,2.426652,2025-01-18 19:49:56.540703,2025-02-10 19:49:56.540703
1013,4.902066,2025-02-10 19:49:56.540703,
1014,1.668741,2025-02-10 19:49:56.540703,2025-02-22 19:49:56.540703
1017,0.899714,2025-02-01 19:49:56.540703,
1019,2.892807,2025-01-17 19:49:56.540703,
1020,4.343068,2025-02-01 19:49:56.540703,
1023,0.679876,2025-01-13 19:49:56.540703,
1024,3.414486,2025-01-17 19:49:56.540703,2025-01-19 19:49:56.540703
1025,6.481025,2025-01-27 19:49:56.540703,2025-02-22 19:49:56.540703
1026,0.965728,2025-01-23 19:49:56.540703,2025-02-06 19:49:56.540703
1027,2.013544,2025-01-12 19:49:56.540703,
1028,3.499703,2025-02-09 19:49:56.540703,2025-03-02 19:49:56.540703
1029,3.432437,2025-02-07 19:49:56.540703,
1030,1.046451,2025-02-20 19:49:56.540703,2025-03-09 19:49:56.540703
1031,1.213361,2025-01-12 19:49:56.540703,2025-01-11 19:49:56.540703
1032,7.272089,2025-01-28 19:49:56.540703,
1033,1.347711,2025-01-26 19:49:56.540703,2025-01-31 19:49:56.540703
1034,0.9575,2025-01-31 19:49:56.540703,2025-02-21 19:49:56.540703
1035,3.617609,2025-02-18 19:49:56.540703,2025-02-25 19:49:56.540703
1036,2.864064,2025-02-18 19:49:56.540703,2025-03-15 19:49:56.540703
1037,1.667074,2025-01-12 19:49:56.540703,2025-01-13 19:49:56.540703
1038,4.639881,2025-01-25 19:49:56.540703,2025-02-18 19:49:56.540703
1039,5.345193,2025-01-30 19:49:56.540703,2025-02-06 19:49:56.540703
1042,0.715429,2025-03-07 19:49:56.540703,2025-03-11 19:49:56.540703
1044,0.544271,2025-01-16 19:49:56.540703,2025-01-19 19:49:56.540703
1045,0.523153,2025-01-18 19:49:56.540703,2025-02-02 19:49:56.540703
1046,3.333584,2025-02-06 19:49:56.540703,2025-03-05 19:49:56.540703
1047,1.332859,2025-02-02 19:49:56.540703,2025-02-02 19:49:56.540703
1048,1.10316,2025-02-11 19:49:56.540703,2025-02-24 19:49:56.540703
1049,4.187522,2025-02-01 19:49:56.540703,2025-02-15 19:49:56.540703
1050,5.305443,2025-03-07 19:49:56.540703,2025-03-26 19:49:56.540703
1051,3.912634,2025-01-13 19:49:56.540703,2025-01-20 19:49:56.540703
1053,2.257434,2025-03-01 19:49:56.540703,2025-03-12 19:49:56.540703
1054,2.120759,2025-03-01 19:49:56.540703,
1055,1.928296,2025-02-24 19:49:56.540703,
1056,2.71722,2025-01-20 19:49:56.540703,
1057,4.023899,2025-02-13 19:49:56.540703,
1059,5.397569,2025-01-10 19:49:56.540703,2025-01-11 19:49:56.540703
1060,1.709044,2025-01-29 19:49:56.540703,
1061,4.777263,2025-02-13 19:49:56.540703,
1063,2.233624,2025-03-07 19:49:56.540703,2025-04-02 19:49:56.540703
1064,0.741114,2025-02-02 19:49:56.540703,2025-02-02 19:49:56.540703
1065,4.377537,2025-01-20 19:49:56.540703,2025-01-28 19:49:56.540703
1066,1.387112,2025-02-21 19:49:56.540703,
1067,0.82877,2025-01-17 19:49:56.540703,
1069,3.142305,2025-02-03 19:49:56.540703,
1070,1.180743,2025-01-29 19:49:56.540703,2025-02-03 19:49:56.540703
1071,2.019793,2025-02-12 19:49:56.540703,
1072,3.310069,2025-02-27 19:49:56.540703,2025-03-03 19:49:56.540703
1073,2.336135,2025-01-09 19:49:56.540703,
1074,0.909459,2025-02-26 19:49:56.540703,2025-03-11 19:49:56.540703
1076,2.514589,2025-02-18 19:49:56.540703,2025-03-14 19:49:56.540703
1077,1.602731,2025-02-23 19:49:56.540703,2025-03-08 19:49:56.540703
1080,2.257381,2025-02-03 19:49:56.540703,
1081,4.649618,2025-01-12 19:49:56.540703,
1084,3.238644,2025-02-28 19:49:56.540703,2025-03-26 19:49:56.540703
1085,3.130393,2025-02-22 19:49:56.540703,
1086,1.21994,2025-01-10 19:49:56.540703,
1087,3.72058,2025-02-10 19:49:56.540703,
1088,1.76815,2025-02-10 19:49:56.540703,2025-02-22 19:49:56.540703
1089,0.5,2025-02-10 19:49:56.540703,
1090,2.748574,2025-02-27 19:49:56.540703,2025-03-18 19:49:56.540703
1091,3.236066,2025-02-16 19:49:56.540703,
1094,3.13478,2025-01-15 19:49:56.540703,2025-02-07 19:49:56.540703
1097,1.400995,2025-02-13 19:49:56.540703,2025-03-02 19:49:56.540703
1098,2.703333,2025-02-10 19:49:56.540703,2025-02-27 19:49:56.540703
1102,4.529605,2025-02-02 19:49:56.540703,2025-02-08 19:49:56.540703
1104,2.186988,2025-01-16 19:49:56.540703,2025-01-27 19:49:56.540703
1105,3.750654,2025-02-25 19:49:56.540703,
1106,2.143585,2025-01-31 19:49:56.540703,2025-02-28 19:49:56.540703
1107,2.274483,2025-02-15 19:49:56.540703,
1110,2.403358,2025-03-02 19:49:56.540703,2025-03-17 19:49:56.540703
1111,2.623667,2025-02-28 19:49:56.540703,2025-03-17 19:49:56.540703
1112,2.437739,2025-02-18 19:49:56.540703,
1114,0.835042,2025-01-25 19:49:56.540703,2025-02-20 19:49:56.540703
